trip_id,timestamp,hour,day_of_week,is_weekend,vehicle_id,vehicle_type,vehicle_lat,vehicle_lon,origin_lat,origin_lon,dest_lat,dest_lon,pickup_distance,pickup_eta,trip_distance,trip_duration,surge_multiplier,fare,user_preference,lat_bin,lon_bin,grid_id
TRIP_008536,2024-05-26 05:40:00,5,6,True,VEH_0639,SUV,13.023493,77.463587,12.990798,77.655024,12.995845,77.697328,21.02,28.95,4.61,6.21,1.18,254.89,cheap,1299,7765,1299_7765
TRIP_008537,2024-02-07 00:36:00,0,2,False,VEH_1656,SUV,12.978116,77.704339,13.03176,77.74919,13.092787,77.473836,7.68,12.78,30.54,55.92,1.05,1001.32,balanced,1303,7774,1303_7774
TRIP_008538,2024-05-29 04:15:00,4,2,False,VEH_0999,Auto,12.87226,77.501032,13.008767,77.555671,12.907683,77.612228,16.26,24.71,12.78,25.31,1.1,226.97,balanced,1300,7755,1300_7755
TRIP_008539,2024-06-17 03:16:00,3,0,False,VEH_0211,Sedan,13.142288,77.616008,13.123946,77.615944,13.020447,77.671577,2.04,3.85,12.97,23.13,1.11,382.09,cheap,1312,7761,1312_7761
TRIP_008540,2024-05-09 09:06:00,9,3,False,VEH_1711,Auto,13.020337,77.477875,13.011756,77.643893,12.917415,77.565351,17.98,87.85,13.48,48.91,1.35,310.75,cheap,1301,7764,1301_7764
TRIP_008541,2024-02-03 14:19:00,14,5,True,VEH_1456,Auto,12.890987,77.483107,12.91258,77.457461,12.911163,77.455951,3.67,9.13,0.5,3.0,1.15,46.32,cheap,1291,7745,1291_7745
TRIP_008542,2024-01-16 09:46:00,9,1,False,VEH_2780,Sedan,13.064333,77.619093,12.864863,77.61247,13.028767,77.552727,22.15,91.33,19.31,82.74,1.62,938.39,fast,1286,7761,1286_7761
TRIP_008543,2024-03-17 22:21:00,22,6,True,VEH_1834,SUV,13.140254,77.64822,13.097704,77.547394,12.877765,77.463736,11.88,18.07,26.03,34.63,1.35,943.24,balanced,1309,7754,1309_7754
TRIP_008544,2024-04-01 07:54:00,7,0,False,VEH_0420,Sedan,13.144716,77.475299,13.064725,77.526207,13.067234,77.618736,10.45,44.03,10.01,34.9,1.22,349.05,cheap,1306,7752,1306_7752
TRIP_008545,2024-05-01 20:17:00,20,2,False,VEH_0536,Sedan,13.042572,77.540628,13.123513,77.555145,13.020373,77.572786,9.12,37.42,11.61,43.87,1.61,529.7,cheap,1312,7755,1312_7755
TRIP_008546,2024-03-17 08:41:00,8,6,True,VEH_1028,Auto,13.092538,77.487856,13.074377,77.655663,12.94323,77.54952,18.25,52.9,18.54,65.53,1.9,606.04,cheap,1307,7765,1307_7765
TRIP_008547,2024-03-02 00:48:00,0,5,True,VEH_2679,Mini,13.142592,77.711923,12.853137,77.671982,13.137137,77.647352,32.42,46.95,31.64,51.91,1.14,526.83,fast,1285,7767,1285_7767
TRIP_008548,2024-03-26 16:09:00,16,1,False,VEH_2209,Auto,12.98807,77.662312,12.985027,77.518981,13.080823,77.681655,15.51,41.83,20.56,46.78,1.14,354.95,fast,1298,7751,1298_7751
TRIP_008549,2024-03-22 03:58:00,3,4,False,VEH_1421,Auto,13.042174,77.72857,13.030714,77.624756,13.03656,77.735305,11.3,19.91,11.97,21.76,1.14,244.47,fast,1303,7762,1303_7762
TRIP_008550,2024-02-23 10:36:00,10,4,False,VEH_2601,Auto,12.950532,77.63256,12.973781,77.698803,12.962131,77.728089,7.62,36.71,3.42,16.45,1.69,141.77,cheap,1297,7769,1297_7769
TRIP_008551,2024-02-05 17:16:00,17,0,False,VEH_2805,Sedan,13.040403,77.473008,13.127069,77.616467,13.088585,77.634434,18.25,90.18,4.69,18.91,1.86,343.41,balanced,1312,7761,1312_7761
TRIP_008552,2024-04-26 12:35:00,12,4,False,VEH_2556,Sedan,12.967327,77.697029,13.091487,77.459498,12.906115,77.704976,29.16,60.29,33.58,81.33,1.19,907.13,fast,1309,7745,1309_7745
TRIP_008553,2024-04-12 10:34:00,10,4,False,VEH_0260,Auto,12.923119,77.61538,12.976446,77.742972,13.143369,77.702794,15.02,55.19,19.03,74.56,1.32,438.36,cheap,1297,7774,1297_7774
TRIP_008554,2024-04-14 15:03:00,15,6,True,VEH_0745,Mini,12.932789,77.539926,13.026998,77.49881,13.043798,77.581476,11.36,20.37,9.13,20.48,1.1,204.69,balanced,1302,7749,1302_7749
TRIP_008555,2024-01-24 12:07:00,12,2,False,VEH_0745,Mini,12.932789,77.539926,13.070012,77.630627,12.898692,77.719413,18.12,43.51,21.3,61.47,1.04,364.0,cheap,1307,7763,1307_7763
TRIP_008556,2024-05-14 00:36:00,0,1,False,VEH_1469,Auto,13.14238,77.664405,13.010107,77.574289,13.099109,77.487427,17.62,33.4,13.63,23.86,1.18,278.04,fast,1301,7757,1301_7757
TRIP_008557,2024-04-04 05:54:00,5,3,False,VEH_0535,SUV,13.035433,77.459086,13.111836,77.714119,12.982029,77.695324,28.85,58.75,14.55,27.69,1.13,567.51,cheap,1311,7771,1311_7771
TRIP_008558,2024-01-03 06:45:00,6,2,False,VEH_2041,Mini,13.149617,77.597495,13.030568,77.491766,12.877693,77.479884,17.47,31.5,17.02,31.59,1.2,348.1,cheap,1303,7749,1303_7749
TRIP_008559,2024-04-30 12:57:00,12,1,False,VEH_0183,SUV,12.954161,77.578513,13.019458,77.732732,13.049791,77.598468,18.19,40.99,14.91,44.41,1.2,636.37,cheap,1301,7773,1301_7773
TRIP_008560,2024-03-18 01:06:00,1,0,False,VEH_1813,SUV,12.927201,77.684219,12.875544,77.538916,13.007298,77.478775,16.73,29.28,16.01,25.14,1.09,584.72,cheap,1287,7753,1287_7753
TRIP_008561,2024-02-02 18:17:00,18,4,False,VEH_1096,Sedan,12.973932,77.711255,13.062993,77.532538,12.977058,77.684671,21.71,79.89,19.02,86.31,1.27,719.27,fast,1306,7753,1306_7753
TRIP_008562,2024-01-23 22:15:00,22,1,False,VEH_1620,Mini,12.976739,77.63394,13.12315,77.456655,12.92166,77.624221,25.14,44.07,28.78,44.33,1.03,418.3,cheap,1312,7745,1312_7745
TRIP_008563,2024-04-25 22:21:00,22,3,False,VEH_0719,Mini,12.903806,77.705128,12.938273,77.575301,12.918794,77.488632,14.56,28.98,9.62,17.59,1.07,197.23,cheap,1293,7757,1293_7757
TRIP_008564,2024-05-27 14:10:00,14,0,False,VEH_1927,Auto,12.955814,77.530207,12.974344,77.479785,13.050286,77.658718,5.83,11.88,21.11,62.88,1.17,424.42,fast,1297,7747,1297_7747
TRIP_008565,2024-01-31 23:39:00,23,2,False,VEH_2564,Mini,13.148595,77.47296,13.110139,77.624146,12.998554,77.60167,16.89,32.98,12.62,25.24,1.01,219.5,cheap,1311,7762,1311_7762
TRIP_008566,2024-05-22 12:30:00,12,2,False,VEH_2207,Mini,12.968251,77.627102,13.115022,77.735578,12.893775,77.725632,20.08,55.23,24.58,57.93,1.04,421.0,fast,1311,7773,1311_7773
TRIP_008567,2024-06-26 01:54:00,1,2,False,VEH_0946,Auto,12.900397,77.622165,13.064157,77.561427,13.063242,77.686505,19.33,33.17,13.52,20.04,1.16,245.32,cheap,1306,7756,1306_7756
TRIP_008568,2024-02-28 08:30:00,8,2,False,VEH_0034,SUV,13.054085,77.484366,12.963456,77.508171,12.940404,77.697481,10.38,38.4,20.64,69.88,1.73,1336.44,balanced,1296,7750,1296_7750
TRIP_008569,2024-02-23 06:14:00,6,4,False,VEH_0978,SUV,13.025805,77.550968,12.870122,77.580519,12.972861,77.457612,17.57,33.79,17.52,26.46,1.13,605.93,fast,1287,7758,1287_7758
TRIP_008570,2024-01-15 00:58:00,0,0,False,VEH_2278,Mini,12.902414,77.707839,13.050479,77.612515,12.989076,77.658791,19.4,37.18,8.46,15.01,1.2,198.89,balanced,1305,7761,1305_7761
TRIP_008571,2024-06-20 23:33:00,23,3,False,VEH_0199,Mini,13.043771,77.597246,13.07899,77.608921,12.944029,77.720043,4.11,7.5,19.2,28.7,1.02,280.0,fast,1307,7760,1307_7760
TRIP_008572,2024-05-17 20:36:00,20,4,False,VEH_0282,SUV,12.920431,77.65532,13.066084,77.484056,13.053734,77.739856,24.59,87.07,27.69,135.28,1.96,2037.26,cheap,1306,7748,1306_7748
TRIP_008573,2024-06-27 00:06:00,0,3,False,VEH_1007,Auto,12.864891,77.621531,12.971738,77.628499,13.005661,77.672943,11.88,20.54,6.11,11.36,1.14,125.06,balanced,1297,7762,1297_7762
TRIP_008574,2024-04-28 11:44:00,11,6,True,VEH_0145,Sedan,13.099171,77.614362,13.099767,77.609323,13.058906,77.648272,0.55,3.0,6.19,12.08,1.04,200.83,cheap,1309,7760,1309_7760
TRIP_008575,2024-05-21 14:01:00,14,1,False,VEH_1929,Mini,12.985723,77.600435,12.927769,77.6407,12.904659,77.725399,7.77,16.96,9.52,24.54,1.1,211.1,fast,1292,7764,1292_7764
TRIP_008576,2024-05-13 14:08:00,14,0,False,VEH_0617,Mini,12.993236,77.730748,13.053312,77.74532,12.947686,77.620169,6.85,17.96,17.91,52.51,1.03,331.83,fast,1305,7774,1305_7774
TRIP_008577,2024-01-21 02:45:00,2,6,True,VEH_0287,Sedan,12.957539,77.579206,13.034142,77.69514,12.943144,77.514938,15.15,25.87,21.95,28.86,1.19,580.83,cheap,1303,7769,1303_7769
TRIP_008578,2024-02-18 07:56:00,7,6,True,VEH_1493,Auto,13.095826,77.612482,13.115694,77.65819,12.865885,77.570588,5.41,19.99,29.3,100.38,1.82,897.52,balanced,1311,7765,1311_7765
TRIP_008579,2024-05-06 11:18:00,11,0,False,VEH_2336,Auto,12.893304,77.488137,12.968662,77.453438,13.130301,77.45683,9.17,24.51,17.95,43.72,1.17,329.23,fast,1296,7745,1296_7745
TRIP_008580,2024-04-07 06:37:00,6,6,True,VEH_1976,Mini,13.068582,77.574258,12.984965,77.552966,13.034068,77.611151,9.56,15.22,8.33,11.07,1.01,166.87,balanced,1298,7755,1298_7755
TRIP_008581,2024-03-14 14:38:00,14,3,False,VEH_0352,Sedan,12.872047,77.474237,12.862194,77.655186,13.10603,77.734571,19.61,46.41,28.4,68.67,1.2,755.73,fast,1286,7765,1286_7765
TRIP_008582,2024-06-19 20:21:00,20,2,False,VEH_1965,Sedan,13.032445,77.508545,13.084709,77.484747,12.859761,77.708391,6.35,29.56,34.76,173.45,1.94,1822.66,cheap,1308,7748,1308_7748
TRIP_008583,2024-04-13 22:41:00,22,5,True,VEH_2590,Sedan,13.131677,77.486241,13.082227,77.681423,12.946539,77.673949,21.8,34.39,15.08,19.82,1.17,391.25,cheap,1308,7768,1308_7768
TRIP_008584,2024-06-13 17:16:00,17,3,False,VEH_2424,Auto,12.932211,77.654052,12.927441,77.479268,13.018254,77.718466,18.92,83.33,27.77,98.19,1.91,965.42,fast,1292,7747,1292_7747
TRIP_008585,2024-04-17 15:10:00,15,2,False,VEH_2774,Auto,13.027535,77.533219,13.101074,77.469564,12.94647,77.534026,10.68,25.86,18.52,40.8,1.12,321.0,fast,1310,7746,1310_7746
TRIP_008586,2024-06-19 13:30:00,13,2,False,VEH_0398,Sedan,12.876439,77.703345,12.917865,77.585311,13.074778,77.572241,13.57,31.36,17.47,40.94,1.2,520.94,balanced,1291,7758,1291_7758
TRIP_008587,2024-03-25 00:32:00,0,0,False,VEH_1599,Sedan,12.895587,77.50638,13.00483,77.696334,12.963324,77.506135,23.86,42.02,21.08,34.36,1.01,488.92,cheap,1300,7769,1300_7769
TRIP_008588,2024-01-25 02:35:00,2,3,False,VEH_0315,SUV,13.140181,77.691376,13.141926,77.518689,12.9923,77.50595,18.67,27.55,16.67,26.37,1.07,589.45,balanced,1314,7751,1314_7751
TRIP_008589,2024-01-29 07:18:00,7,0,False,VEH_1387,Mini,13.079273,77.612442,13.01638,77.598692,13.128859,77.66254,7.14,26.83,14.27,58.61,1.83,535.92,fast,1301,7759,1301_7759
TRIP_008590,2024-01-24 15:00:00,15,2,False,VEH_1197,Sedan,13.055983,77.726358,12.99399,77.465253,12.978272,77.514757,29.06,61.56,5.63,13.99,1.0,197.63,balanced,1299,7746,1299_7746
TRIP_008591,2024-05-25 18:54:00,18,5,True,VEH_1361,Auto,12.876053,77.532781,12.922633,77.718438,12.988918,77.469137,20.74,65.54,27.96,114.14,1.87,856.58,cheap,1292,7771,1292_7771
TRIP_008592,2024-04-16 08:43:00,8,1,False,VEH_2501,Mini,13.13065,77.562232,12.872945,77.692445,13.01229,77.697643,31.88,113.28,15.48,61.09,1.68,524.21,fast,1287,7769,1287_7769
TRIP_008593,2024-06-20 16:26:00,16,3,False,VEH_2834,Sedan,12.851743,77.715073,12.871448,77.734885,13.108061,77.739636,3.06,9.06,26.27,53.52,1.14,648.68,cheap,1287,7773,1287_7773
TRIP_008594,2024-01-31 17:03:00,17,2,False,VEH_1854,Auto,13.093456,77.744658,13.015237,77.644167,12.884742,77.570599,13.91,49.64,16.53,55.74,1.69,502.87,fast,1301,7764,1301_7764
TRIP_008595,2024-06-22 16:25:00,16,5,True,VEH_1828,SUV,12.886361,77.610591,12.853192,77.672743,12.922618,77.635114,7.67,17.29,8.72,20.26,1.06,390.32,balanced,1285,7767,1285_7767
TRIP_008596,2024-02-12 14:56:00,14,0,False,VEH_2423,Auto,13.106158,77.5469,13.147765,77.453842,13.082831,77.52498,11.07,24.8,10.54,25.43,1.19,206.0,fast,1314,7745,1314_7745
TRIP_008597,2024-02-16 19:34:00,19,4,False,VEH_2863,Mini,12.913593,77.591617,12.964767,77.463771,12.860318,77.524178,14.95,66.18,13.31,51.18,1.43,367.34,balanced,1296,7746,1296_7746
TRIP_008598,2024-02-24 01:20:00,1,5,True,VEH_1703,SUV,13.022225,77.501382,13.074164,77.600068,12.892189,77.640717,12.13,20.4,20.67,25.51,1.04,594.12,cheap,1307,7760,1307_7760
TRIP_008599,2024-06-23 17:57:00,17,6,True,VEH_2839,Sedan,12.976329,77.615037,12.852063,77.735977,13.12994,77.631039,19.01,60.73,32.87,113.09,1.67,1311.94,cheap,1285,7773,1285_7773
TRIP_008600,2024-04-07 09:03:00,9,6,True,VEH_0911,Sedan,13.069739,77.613968,13.125428,77.488944,12.868148,77.497015,14.86,49.86,28.57,82.31,1.27,818.38,cheap,1312,7748,1312_7748
TRIP_008601,2024-04-17 05:46:00,5,2,False,VEH_2904,SUV,13.095054,77.516192,12.920461,77.704656,12.876488,77.48803,28.12,48.33,23.94,38.02,1.07,808.08,fast,1292,7770,1292_7770
TRIP_008602,2024-02-05 09:33:00,9,0,False,VEH_0143,SUV,12.986939,77.690425,13.055367,77.600438,12.930222,77.559436,12.35,58.14,14.58,67.53,1.55,896.97,balanced,1305,7760,1305_7760
TRIP_008603,2024-01-23 15:55:00,15,1,False,VEH_1941,SUV,12.973508,77.552838,12.968353,77.463004,12.979466,77.545117,9.73,24.8,8.97,24.76,1.15,402.83,balanced,1296,7746,1296_7746
TRIP_008604,2024-02-22 17:38:00,17,3,False,VEH_0294,SUV,12.872159,77.733571,13.032288,77.477279,12.974365,77.487472,32.94,127.52,6.52,25.33,1.61,522.99,cheap,1303,7747,1303_7747
TRIP_008605,2024-03-16 05:55:00,5,5,True,VEH_1582,SUV,12.920861,77.743473,13.047359,77.729726,12.885356,77.513814,14.12,20.76,29.47,52.56,1.05,940.63,cheap,1304,7772,1304_7772
TRIP_008606,2024-03-03 23:54:00,23,6,True,VEH_0979,Auto,12.890936,77.497251,13.048173,77.692568,13.138479,77.49696,27.41,47.09,23.41,28.81,1.29,430.12,fast,1304,7769,1304_7769
TRIP_008607,2024-03-13 12:09:00,12,2,False,VEH_0321,Mini,13.124577,77.51641,12.962451,77.733726,12.984792,77.649498,29.59,61.71,9.44,26.72,1.06,200.78,cheap,1296,7773,1296_7773
TRIP_008608,2024-03-16 22:13:00,22,5,True,VEH_2491,Auto,12.912771,77.474422,12.957672,77.494852,12.899039,77.708476,5.45,8.24,24.01,37.71,1.32,471.7,cheap,1295,7749,1295_7749
TRIP_008609,2024-01-12 23:07:00,23,4,False,VEH_1597,Auto,13.068124,77.679631,12.935135,77.642102,12.880603,77.528787,15.31,25.12,13.67,21.96,1.17,256.74,fast,1293,7764,1293_7764
TRIP_008610,2024-04-20 16:17:00,16,5,True,VEH_0332,SUV,13.01334,77.743353,12.986252,77.645856,13.035122,77.571404,10.96,19.78,9.71,22.78,1.14,407.74,fast,1298,7764,1298_7764
TRIP_008611,2024-06-02 06:47:00,6,6,True,VEH_1163,Sedan,13.141044,77.465105,13.094486,77.458325,12.872612,77.730965,5.22,8.17,38.41,48.07,1.19,916.92,fast,1309,7745,1309_7745
TRIP_008612,2024-02-08 02:04:00,2,3,False,VEH_1136,SUV,13.043301,77.587025,13.071598,77.597808,12.860257,77.612581,3.35,5.69,23.51,41.71,1.15,793.86,cheap,1307,7759,1307_7759
TRIP_008613,2024-02-27 22:24:00,22,1,False,VEH_2127,SUV,13.140977,77.581843,12.929908,77.729415,12.928792,77.684912,28.34,52.46,4.82,10.23,1.11,267.39,cheap,1292,7772,1292_7772
TRIP_008614,2024-03-19 23:34:00,23,1,False,VEH_0771,Sedan,13.003203,77.605639,12.874137,77.580639,12.94974,77.642204,14.58,29.95,10.71,19.17,1.07,286.27,cheap,1287,7758,1287_7758
TRIP_008615,2024-02-10 04:29:00,4,5,True,VEH_1252,Mini,12.966851,77.485492,13.148219,77.542759,12.94087,77.534772,21.06,26.53,23.03,38.0,1.17,415.01,balanced,1314,7754,1314_7754
TRIP_008616,2024-01-28 03:07:00,3,6,True,VEH_1612,Auto,12.97146,77.462548,13.025311,77.656376,12.958656,77.45962,21.8,38.66,22.53,27.64,1.15,381.89,fast,1302,7765,1302_7765
TRIP_008617,2024-05-10 10:16:00,10,4,False,VEH_0935,SUV,12.968873,77.464685,13.095166,77.669854,12.909679,77.532821,26.25,106.17,25.37,85.85,1.79,1644.88,cheap,1309,7766,1309_7766
TRIP_008618,2024-02-16 15:55:00,15,4,False,VEH_0352,Sedan,12.872047,77.474237,12.982124,77.569126,12.904452,77.46952,15.96,47.14,13.8,34.14,1.1,401.85,cheap,1298,7756,1298_7756
TRIP_008619,2024-04-23 13:34:00,13,1,False,VEH_1117,Sedan,12.913357,77.456574,12.906535,77.569905,12.87237,77.60777,12.28,31.89,5.58,13.94,1.03,188.98,balanced,1290,7756,1290_7756
TRIP_008620,2024-04-14 18:13:00,18,6,True,VEH_0710,Mini,13.046121,77.707466,13.066011,77.74805,12.989002,77.54578,4.91,17.83,23.48,91.15,1.22,533.9,balanced,1306,7774,1306_7774
TRIP_008621,2024-05-01 05:14:00,5,2,False,VEH_2229,Auto,12.937211,77.581207,13.049331,77.672654,12.944874,77.736762,15.9,26.8,13.51,24.13,1.11,253.22,cheap,1304,7767,1304_7767
TRIP_008622,2024-03-03 08:02:00,8,6,True,VEH_2367,SUV,13.107895,77.545215,13.012648,77.700477,12.893656,77.479073,19.84,64.2,27.35,112.94,1.27,1184.47,fast,1301,7770,1301_7770
TRIP_008623,2024-06-22 01:03:00,1,5,True,VEH_1858,Auto,12.868967,77.532168,12.951228,77.739196,13.002174,77.605201,24.19,31.79,15.56,20.78,1.19,302.8,cheap,1295,7773,1295_7773
TRIP_008624,2024-02-09 14:19:00,14,4,False,VEH_1606,Mini,12.917882,77.572577,13.048247,77.451721,13.139315,77.53992,19.5,46.05,13.9,38.7,1.06,278.73,fast,1304,7745,1304_7745
TRIP_008625,2024-06-11 11:51:00,11,1,False,VEH_2456,SUV,12.888304,77.625357,13.110119,77.455456,13.018535,77.705345,30.73,84.61,28.86,84.28,1.08,1046.11,balanced,1311,7745,1311_7745
TRIP_008626,2024-04-19 09:25:00,9,4,False,VEH_0372,SUV,13.032698,77.647349,13.104362,77.612635,13.057354,77.569562,8.8,42.68,6.99,25.91,1.6,549.01,balanced,1310,7761,1310_7761
TRIP_008627,2024-03-12 03:52:00,3,1,False,VEH_0953,Sedan,12.97577,77.642796,13.116481,77.716986,12.927623,77.548983,17.56,34.01,27.74,53.94,1.05,650.0,cheap,1311,7771,1311_7771
TRIP_008628,2024-03-13 07:13:00,7,2,False,VEH_0011,Mini,13.104248,77.631118,13.092888,77.533196,13.113443,77.560351,10.66,43.59,3.72,14.7,1.34,148.08,fast,1309,7753,1309_7753
TRIP_008629,2024-05-13 14:19:00,14,0,False,VEH_2180,SUV,12.949859,77.520452,13.108268,77.720753,12.962997,77.709566,27.9,58.08,16.17,35.29,1.05,611.15,balanced,1310,7772,1310_7772
TRIP_008630,2024-03-11 15:59:00,15,0,False,VEH_1611,Auto,13.110032,77.716276,12.941059,77.685947,12.922373,77.611076,19.04,52.99,8.36,16.92,1.09,153.49,cheap,1294,7768,1294_7768
TRIP_008631,2024-01-29 05:14:00,5,0,False,VEH_2338,Mini,13.058341,77.58663,12.936151,77.679242,13.135358,77.505327,16.86,24.98,29.03,47.4,1.07,427.89,balanced,1293,7767,1293_7767
TRIP_008632,2024-06-14 18:55:00,18,4,False,VEH_1613,Mini,13.06606,77.568245,12.940408,77.627865,12.976527,77.52442,15.37,55.17,11.89,47.55,1.29,336.3,cheap,1294,7762,1294_7762
TRIP_008633,2024-04-16 19:06:00,19,1,False,VEH_0040,Mini,13.029683,77.596582,12.924813,77.617337,12.875739,77.579298,11.86,50.51,6.83,26.88,1.6,258.95,cheap,1292,7761,1292_7761
TRIP_008634,2024-05-05 02:03:00,2,6,True,VEH_1991,Mini,13.038399,77.592812,13.082317,77.560496,12.957745,77.527725,6.0,7.43,14.27,18.93,1.17,263.66,cheap,1308,7756,1308_7756
TRIP_008635,2024-03-15 17:27:00,17,4,False,VEH_1551,Sedan,13.082148,77.489113,12.988007,77.470886,12.910319,77.74447,10.63,47.28,30.82,116.2,1.79,1492.69,fast,1298,7747,1298_7747
TRIP_008636,2024-02-08 14:44:00,14,3,False,VEH_0181,Mini,12.88057,77.681744,12.963811,77.496789,12.999408,77.730489,22.04,51.26,25.59,74.15,1.17,511.96,fast,1296,7749,1296_7749
TRIP_008637,2024-04-16 02:32:00,2,1,False,VEH_0589,SUV,13.136383,77.691385,13.050029,77.729367,12.920564,77.655223,10.43,21.36,16.46,26.73,1.02,552.58,balanced,1305,7772,1305_7772
TRIP_008638,2024-03-19 06:12:00,6,1,False,VEH_2511,Sedan,12.885576,77.558071,13.083232,77.489211,12.858179,77.571935,23.17,46.13,26.53,42.8,1.11,669.95,cheap,1308,7748,1308_7748
TRIP_008639,2024-05-24 00:07:00,0,4,False,VEH_1358,Sedan,12.908424,77.685188,13.063543,77.461191,12.874513,77.704809,29.73,45.93,33.68,64.23,1.16,787.8,cheap,1306,7746,1306_7746
TRIP_008640,2024-04-03 05:48:00,5,2,False,VEH_2470,Auto,13.092181,77.562774,12.940157,77.651953,13.113264,77.616864,19.43,35.3,19.59,40.99,1.0,313.82,cheap,1294,7765,1294_7765
TRIP_008641,2024-04-02 16:47:00,16,1,False,VEH_0445,Auto,13.121192,77.508205,12.976831,77.65115,12.880573,77.686796,22.26,45.78,11.36,23.32,1.03,212.3,balanced,1297,7765,1297_7765
TRIP_008642,2024-03-31 10:30:00,10,6,True,VEH_0270,Mini,12.920069,77.682663,13.091592,77.736131,12.888766,77.591848,19.9,58.28,27.39,84.7,1.58,757.29,cheap,1309,7773,1309_7773
TRIP_008643,2024-03-12 10:46:00,10,1,False,VEH_2399,Mini,12.854762,77.657554,13.040408,77.731148,13.081137,77.503287,22.09,99.78,25.05,122.72,1.93,973.99,balanced,1304,7773,1304_7773
TRIP_008644,2024-04-03 01:45:00,1,2,False,VEH_1551,Sedan,13.082148,77.489113,13.107378,77.450587,13.08919,77.596209,5.02,7.67,15.87,23.83,1.0,393.66,fast,1310,7745,1310_7745
TRIP_008645,2024-06-04 10:20:00,10,1,False,VEH_1936,Mini,12.895149,77.511277,13.034259,77.624151,13.080012,77.547904,19.69,79.62,9.68,35.67,1.37,267.66,balanced,1303,7762,1303_7762
TRIP_008646,2024-06-13 23:17:00,23,3,False,VEH_2361,Sedan,13.000792,77.455599,12.852417,77.700909,13.09298,77.557296,31.23,51.45,30.9,57.96,1.08,720.9,fast,1285,7770,1285_7770
TRIP_008647,2024-01-30 18:59:00,18,1,False,VEH_2254,Sedan,12.992197,77.456545,13.072432,77.522188,12.915705,77.681246,11.39,46.54,24.46,104.8,1.33,875.82,cheap,1307,7752,1307_7752
TRIP_008648,2024-06-15 05:28:00,5,5,True,VEH_2204,Auto,12.974926,77.473051,13.144675,77.483527,12.967177,77.633485,18.88,25.25,25.51,44.1,1.17,454.54,balanced,1314,7748,1314_7748
TRIP_008649,2024-03-22 02:13:00,2,4,False,VEH_0262,Auto,13.109208,77.532874,13.134038,77.743762,12.916565,77.580752,22.96,44.41,29.89,46.24,1.16,518.23,cheap,1313,7774,1313_7774
TRIP_008650,2024-06-12 19:12:00,19,2,False,VEH_0668,Sedan,13.076325,77.592056,13.149193,77.656335,13.049819,77.679883,10.66,38.55,11.32,50.19,1.76,590.28,fast,1314,7765,1314_7765
TRIP_008651,2024-06-09 12:13:00,12,6,True,VEH_0668,Sedan,13.076325,77.592056,12.99929,77.467287,12.987948,77.462061,15.97,34.35,1.38,3.0,1.02,108.98,balanced,1299,7746,1299_7746
TRIP_008652,2024-05-25 14:27:00,14,5,True,VEH_1730,Sedan,13.016526,77.696607,12.881364,77.604749,12.992809,77.676074,17.99,37.84,14.58,26.7,1.04,364.42,fast,1288,7760,1288_7760
TRIP_008653,2024-01-08 20:12:00,20,0,False,VEH_0728,Sedan,13.085064,77.585165,13.096673,77.576425,12.867034,77.733209,1.6,7.29,30.61,107.31,1.34,963.55,cheap,1309,7757,1309_7757
TRIP_008654,2024-05-04 13:23:00,13,5,True,VEH_1741,Mini,13.104291,77.705752,12.859489,77.714134,12.903025,77.640012,27.19,48.57,9.36,19.04,1.14,191.27,cheap,1285,7771,1285_7771
TRIP_008655,2024-01-22 04:54:00,4,0,False,VEH_0737,Auto,12.876189,77.579294,12.888237,77.580297,12.895317,77.473482,1.34,3.0,11.58,20.46,1.14,224.32,balanced,1288,7758,1288_7758
TRIP_008656,2024-03-05 03:13:00,3,1,False,VEH_1203,Mini,13.113243,77.576716,13.140957,77.485293,12.890615,77.534212,10.35,21.17,28.29,53.0,1.08,464.27,balanced,1314,7748,1314_7748
TRIP_008657,2024-06-25 13:30:00,13,1,False,VEH_1813,SUV,12.927201,77.684219,12.877465,77.700546,12.854531,77.658126,5.8,14.33,5.25,13.04,1.02,277.32,fast,1287,7770,1287_7770
TRIP_008658,2024-04-11 04:10:00,4,3,False,VEH_1117,Sedan,12.913357,77.456574,13.004912,77.551255,13.090918,77.542049,14.43,22.29,9.6,19.64,1.18,322.05,cheap,1300,7755,1300_7755
TRIP_008659,2024-04-28 11:24:00,11,6,True,VEH_1965,Sedan,13.032445,77.508545,12.96141,77.480212,12.873885,77.695394,8.46,15.19,25.22,49.69,1.09,632.47,cheap,1296,7748,1296_7748
TRIP_008660,2024-02-22 06:40:00,6,3,False,VEH_0974,SUV,12.952228,77.503238,12.954811,77.466695,12.990764,77.658761,3.96,7.46,21.16,34.03,1.15,709.17,fast,1295,7746,1295_7746
TRIP_008661,2024-06-06 02:12:00,2,3,False,VEH_0801,Mini,12.90613,77.702596,13.064598,77.571576,13.015563,77.721293,22.59,38.96,17.08,24.7,1.06,278.85,fast,1306,7757,1306_7757
